Name,URL,Image,Speed,Modules,Price / GB,Color,First Word Latency,CAS Latency,Price
Mushkin Redline 8 GB,https://pcpartpicker.com/product/p6JgXL/mushkin-redline-8-gb-2-x-4-gb-ddr3-2133-cl10-memory-mrc3u213accx4gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2883d4ecba36fa70bf035d830f68eb02.256p.jpg,DDR3-2133,2 x 4GB,,Black,9.376 ns,10,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/tZNxFT/mushkin-redline-16-gb-2-x-8-gb-ddr3-2133-cl10-memory-mrc3u213accw8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2883d4ecba36fa70bf035d830f68eb02.256p.jpg,DDR3-2133,2 x 8GB,,Black,9.376 ns,10,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/Hc8bt6/mushkin-redline-16-gb-2-x-8-gb-ddr3-1600-cl9-memory-mrc3u160999t8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2883d4ecba36fa70bf035d830f68eb02.256p.jpg,DDR3-1600,2 x 8GB,,Black,11.25 ns,9,
Mushkin Redline 8 GB,https://pcpartpicker.com/product/hfQcCJ/mushkin-redline-8-gb-2-x-4-gb-ddr3-1600-cl9-memory-mrc3u160999t4gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2883d4ecba36fa70bf035d830f68eb02.256p.jpg,DDR3-1600,2 x 4GB,,Black,11.25 ns,9,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/R7QcCJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-3600-cl16-memory-mra4c360gkkp32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2883d4ecba36fa70bf035d830f68eb02.256p.jpg,DDR4-3600,2 x 32GB,,Black,8.889 ns,16,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/c8D7YJ/mushkin-redline-32-gb-2-x-16-gb-ddr4-2666-cl16-memory-mra4s266ghhf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2666,2 x 16GB,,,12.003 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/sD92FT/mushkin-redline-64-gb-2-x-32-gb-ddr4-2666-cl16-memory-mra4s266ghhf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2666,2 x 32GB,,,12.003 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/CHC48d/mushkin-redline-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-mra4s266ghhf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2666,2 x 8GB,,,12.003 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/PZNxFT/mushkin-redline-64-gb-2-x-32-gb-ddr4-2666-cl19-memory-mra4s266kkkf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2666,2 x 32GB,,,14.254 ns,19,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/yYkWGX/mushkin-redline-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-mra4s266kkkf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2666,2 x 8GB,,,14.254 ns,19,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/RrNxFT/mushkin-redline-32-gb-2-x-16-gb-ddr4-2933-cl17-memory-mra4s293hkkf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2933,2 x 16GB,,,11.592 ns,17,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/94cG3C/mushkin-redline-64-gb-2-x-32-gb-ddr4-2933-cl17-memory-mra4s293hkkf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2933,2 x 32GB,,,11.592 ns,17,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/3L3gXL/mushkin-redline-16-gb-2-x-8-gb-ddr4-2933-cl17-memory-mra4s293hkkf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2933,2 x 8GB,,,11.592 ns,17,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/XD92FT/mushkin-redline-64-gb-2-x-32-gb-ddr4-2933-cl21-memory-mra4s293mmmf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2933,2 x 32GB,,,14.32 ns,21,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/Jc8bt6/mushkin-redline-16-gb-2-x-8-gb-ddr4-2933-cl21-memory-mra4s293mmmf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-2933,2 x 8GB,,,14.32 ns,21,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/HCH7YJ/mushkin-redline-32-gb-2-x-16-gb-ddr4-3000-cl16-memory-mra4s300gjjm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3000,2 x 16GB,,,10.667 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/pCH7YJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-3000-cl16-memory-mra4s300gjjm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3000,2 x 32GB,,,10.667 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/hbbTwP/mushkin-redline-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-mra4s300gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3000,2 x 8GB,,,10.667 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/KvXJ7P/mushkin-redline-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-mra4s320gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3200,2 x 8GB,,,10 ns,16,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/gG92FT/mushkin-redline-32-gb-2-x-16-gb-ddr4-3200-cl22-memory-mra4s320nnnf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3200,2 x 16GB,$14.252,,13.75 ns,22,456.07
Mushkin Redline 64 GB,https://pcpartpicker.com/product/qjddnQ/mushkin-redline-64-gb-2-x-32-gb-ddr4-3200-cl22-memory-mra4s320nnnf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/393cdc8e711f559e9ba3478d6abc9820.256p.jpg,DDR4-3200,2 x 32GB,$13.831,,13.75 ns,22,885.21
Mushkin Redline Lumina 32 GB,https://pcpartpicker.com/product/HzpzK8/mushkin-redline-lumina-32-gb-2-x-16-gb-ddr4-2666-cl16-memory-mla4c266ghhf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/c61d03fc228fefd6c496ff2b76eaf0c1.256p.jpg,DDR4-2666,2 x 16GB,,Black,12.003 ns,16,
Mushkin Redline Lumina 64 GB,https://pcpartpicker.com/product/NWddnQ/mushkin-redline-lumina-64-gb-2-x-32-gb-ddr4-2666-cl16-memory-mla4c266ghhf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-2666,2 x 32GB,,Black,12.003 ns,16,
Mushkin Redline Lumina 64 GB,https://pcpartpicker.com/product/QKqPxr/mushkin-redline-lumina-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-mla4c320gjjm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-3200,2 x 32GB,,Black,10 ns,16,
Mushkin Redline Lumina 16 GB,https://pcpartpicker.com/product/MM2WGX/mushkin-redline-lumina-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-mla4c320gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-3200,2 x 8GB,,Black,10 ns,16,
Mushkin Redline Lumina 64 GB,https://pcpartpicker.com/product/xYgFf7/mushkin-redline-lumina-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-mla4c360jnnm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-3600,2 x 32GB,,Black,10 ns,18,
Mushkin Redline Lumina 32 GB,https://pcpartpicker.com/product/j68bt6/mushkin-redline-lumina-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-mla4c400jnnm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-4000,2 x 16GB,,Black,9 ns,18,
Mushkin Redline Lumina 16 GB,https://pcpartpicker.com/product/7CM48d/mushkin-redline-lumina-16-gb-2-x-8-gb-ddr4-4000-cl18-memory-mla4c400jnnm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-4000,2 x 8GB,,Black,9 ns,18,
Mushkin Redline Lumina 16 GB,https://pcpartpicker.com/product/72mmP6/mushkin-redline-lumina-16-gb-2-x-8-gb-ddr4-4133-cl19-memory-mla4c413koop8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/b51a21bc01027032ccebed1ae37b9c6d.256p.jpg,DDR4-4133,2 x 8GB,,Black,9.194 ns,19,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/FYxRsY/mushkin-redline-16-gb-2-x-8-gb-ddr4-3600-cl14-memory-mrc4u360ekkt8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/ffbdcc1bbfb9d2400599a5bc4ea174bd.256p.jpg,DDR4-3600,2 x 8GB,,Black,7.778 ns,14,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/N8D7YJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-2666-cl16-memory-mra4u266ghhf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-2666,2 x 32GB,,Red,12.003 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/7tzhP6/mushkin-redline-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-mra4u266ghhf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-2666,2 x 8GB,,Red,12.003 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/dyYmP6/mushkin-redline-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-mrb4u360jnnm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3600,2 x 32GB,,Red,10 ns,18,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/BXD7YJ/mushkin-redline-16-gb-2-x-8-gb-ddr4-3466-cl16-memory-mrb4u346gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3466,2 x 8GB,,Red,9.233 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/c9kWGX/mushkin-redline-64-gb-2-x-32-gb-ddr4-3200-cl20-memory-mrb4u320lllm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3200,2 x 32GB,,Red,12.5 ns,20,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/4HC48d/mushkin-redline-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-mrb4u320gjjm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3200,2 x 16GB,,Red,10 ns,16,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/DPZ9TW/mushkin-redline-64-gb-2-x-32-gb-ddr4-3000-cl18-memory-mrb4u300jjjm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3000,2 x 32GB,,Red,12 ns,18,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/MzQcCJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-2800-cl17-memory-mrb4u280hhhh32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2800,2 x 32GB,,Red,12.143 ns,17,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/L8D7YJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-2666-cl16-memory-mrb4u266ghhf32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2666,2 x 32GB,,Red,12.003 ns,16,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/mXD7YJ/mushkin-redline-32-gb-2-x-16-gb-ddr4-2666-cl16-memory-mrb4u266ghhf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2666,2 x 16GB,,Red,12.003 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/nPZ9TW/mushkin-redline-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-mra4u360jnnm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3600,2 x 8GB,,Red,10 ns,18,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/y6JgXL/mushkin-redline-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-mra4u360jnnm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/4a7e41adc7356ff39d16f37c01b9e110.256p.jpg,DDR4-3600,2 x 32GB,,Red,10 ns,18,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/fXD7YJ/mushkin-redline-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-mra4u360jnnm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3600,2 x 16GB,,Red,10 ns,18,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/ZVkWGX/mushkin-redline-16-gb-2-x-8-gb-ddr4-3466-cl18-memory-mra4u346jllm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3466,2 x 8GB,,Red,10.387 ns,18,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/TG92FT/mushkin-redline-32-gb-2-x-16-gb-ddr4-3466-cl18-memory-mra4u346jllm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3466,2 x 16GB,,Red,10.387 ns,18,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/C7QcCJ/mushkin-redline-64-gb-2-x-32-gb-ddr4-3200-cl20-memory-mra4u320lllm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/4a7e41adc7356ff39d16f37c01b9e110.256p.jpg,DDR4-3200,2 x 32GB,,Red,12.5 ns,20,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/sdZ9TW/mushkin-redline-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-mra4u320gjjm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/4a7e41adc7356ff39d16f37c01b9e110.256p.jpg,DDR4-3200,2 x 32GB,,Red,10 ns,16,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/YvXJ7P/mushkin-redline-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-mra4u320gjjm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3200,2 x 16GB,,Red,10 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/k2JgXL/mushkin-redline-16-gb-2-x-8-gb-ddr4-3000-cl18-memory-mra4u300jjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3000,2 x 8GB,,Red,12 ns,18,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/wL3gXL/mushkin-redline-64-gb-2-x-32-gb-ddr4-3000-cl18-memory-mra4u300jjjm32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3000,2 x 32GB,,Red,12 ns,18,
Mushkin Redline 64 GB,https://pcpartpicker.com/product/GpC48d/mushkin-redline-64-gb-2-x-32-gb-ddr4-2800-cl17-memory-mra4u280hhhh32gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-2800,2 x 32GB,,Red,12.143 ns,17,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/j6JgXL/mushkin-redline-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-mra4u320gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3200,2 x 8GB,,Red,10 ns,16,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/6G92FT/mushkin-redline-32-gb-2-x-16-gb-ddr4-3200-cl20-memory-mra4u320lllm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3200,2 x 16GB,,Red,12.5 ns,20,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/zJcG3C/mushkin-redline-16-gb-2-x-8-gb-ddr4-3466-cl16-memory-mra4u346gjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3466,2 x 8GB,,Red,9.233 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/WgGbt6/mushkin-redline-16-gb-2-x-8-gb-ddr4-3200-cl20-memory-mra4u320lllm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/f53a5353bc651c14096c9b9b6d226690.256p.jpg,DDR4-3200,2 x 8GB,,Red,12.5 ns,20,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/x8D7YJ/mushkin-redline-32-gb-2-x-16-gb-ddr4-2800-cl17-memory-mrb4u280hhhh16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2800,2 x 16GB,,Red,12.143 ns,17,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/VxpzK8/mushkin-redline-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-mrb4u266ghhf8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2666,2 x 8GB,,Red,12.003 ns,16,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/8pC48d/mushkin-redline-16-gb-2-x-8-gb-ddr4-2800-cl17-memory-mrb4u280hhhh8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-2800,2 x 8GB,,Red,12.143 ns,17,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/r4cG3C/mushkin-redline-16-gb-2-x-8-gb-ddr4-3000-cl18-memory-mrb4u300jjjm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3000,2 x 8GB,,Red,12 ns,18,
Mushkin Redline 32 GB,https://pcpartpicker.com/product/bmwypg/mushkin-redline-32-gb-2-x-16-gb-ddr4-3200-cl20-memory-mrb4u320lllm16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3200,2 x 16GB,,Red,12.5 ns,20,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/2vXJ7P/mushkin-redline-16-gb-2-x-8-gb-ddr4-3200-cl20-memory-mrb4u320lllm8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/2b18f84b2f00ecd416995a5d65186efd.256p.jpg,DDR4-3200,2 x 8GB,,Red,12.5 ns,20,
Mushkin Redline 16 GB,https://pcpartpicker.com/product/QpC48d/mushkin-redline-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-mrd4e360gkkp8gx2,https://cdna.pcpartpicker.com/static/forever/images/product/210544cebfb5748fdcf0ffc076973c46.256p.jpg,DDR4-3600,2 x 8GB,,White,8.889 ns,16,
Mushkin Blackline 8 GB,https://pcpartpicker.com/product/2hbTwP/mushkin-blackline-8-gb-1-x-8-gb-ddr4-2400-cl15-memory-992199f,https://cdna.pcpartpicker.com/static/forever/images/product/c332ad1babbd8a1da095fe7c5a9df1a0.256p.jpg,DDR4-2400,1 x 8GB,,Black,12.5 ns,15,
Mushkin Blackline 4 GB,https://pcpartpicker.com/product/kVkWGX/mushkin-blackline-4-gb-1-x-4-gb-ddr4-2400-cl15-memory-997191f,https://cdna.pcpartpicker.com/static/forever/images/product/ca2b4a7fb3e514ff2682ac11866a7a61.256p.jpg,DDR4-2400,1 x 4GB,,Black,12.5 ns,15,
Mushkin Blackline 8 GB,https://pcpartpicker.com/product/rdZ9TW/mushkin-blackline-8-gb-1-x-8-gb-ddr4-2133-cl12-memory-992197f,https://cdna.pcpartpicker.com/static/forever/images/product/c332ad1babbd8a1da095fe7c5a9df1a0.256p.jpg,DDR4-2133,1 x 8GB,,Black,11.252 ns,12,
Mushkin Silverline 16 GB,https://pcpartpicker.com/product/WNddnQ/mushkin-silverline-16-gb-1-x-16-gb-ddr4-2133-cl15-memory-msl4u213ff16g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2133,1 x 16GB,,Silver,14.065 ns,15,
Mushkin Silverline 64 GB,https://pcpartpicker.com/product/jwddnQ/mushkin-silverline-64-gb-4-x-16-gb-ddr4-2133-cl15-memory-msl4u213ff16gx4,https://cdna.pcpartpicker.com/static/forever/images/product/0743bcf70e7cfd12585366c885b88626.256p.jpg,DDR4-2133,4 x 16GB,,Silver,14.065 ns,15,
Mushkin Silverline 4 GB,https://pcpartpicker.com/product/zqjBD3/mushkin-silverline-4-gb-1-x-4-gb-ddr4-2133-cl15-memory-msl4u213ff4g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2133,1 x 4GB,,Silver,14.065 ns,15,
Mushkin Silverline 32 GB,https://pcpartpicker.com/product/YM92FT/mushkin-silverline-32-gb-4-x-8-gb-ddr4-2133-cl15-memory-msl4u213ff4gx4,https://cdna.pcpartpicker.com/static/forever/images/product/0743bcf70e7cfd12585366c885b88626.256p.jpg,DDR4-2133,4 x 8GB,,Silver,14.065 ns,15,
Mushkin Silverline 8 GB,https://pcpartpicker.com/product/4rNxFT/mushkin-silverline-8-gb-1-x-8-gb-ddr4-2133-cl15-memory-msl4u213ff8g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2133,1 x 8GB,,Silver,14.065 ns,15,
Mushkin Silverline 8 GB,https://pcpartpicker.com/product/fNddnQ/mushkin-silverline-8-gb-1-x-8-gb-ddr4-2133-cl15-memory-msl4u213ff8g18,https://m.media-amazon.com/images/I/31pkG8CklQL.jpg,DDR4-2133,1 x 8GB,,Silver,14.065 ns,15,
Mushkin Silverline 32 GB,https://pcpartpicker.com/product/nYkWGX/mushkin-silverline-32-gb-4-x-8-gb-ddr4-2133-cl15-memory-msl4u213ff8gx4,https://cdna.pcpartpicker.com/static/forever/images/product/0743bcf70e7cfd12585366c885b88626.256p.jpg,DDR4-2133,4 x 8GB,,Silver,14.065 ns,15,
Mushkin Silverline 16 GB,https://pcpartpicker.com/product/NKvdnQ/mushkin-silverline-16-gb-1-x-16-gb-ddr4-2400-cl17-memory-msl4u240hf16g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2400,1 x 16GB,,Silver,14.167 ns,17,
Mushkin Silverline 64 GB,https://pcpartpicker.com/product/LzQcCJ/mushkin-silverline-64-gb-4-x-16-gb-ddr4-2400-cl17-memory-msl4u240hf16gx4,https://cdna.pcpartpicker.com/static/forever/images/product/0743bcf70e7cfd12585366c885b88626.256p.jpg,DDR4-2400,4 x 16GB,,Silver,14.167 ns,17,
Mushkin Silverline 4 GB,https://pcpartpicker.com/product/GrNxFT/mushkin-silverline-4-gb-1-x-4-gb-ddr4-2400-cl17-memory-msl4u240hf4g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2400,1 x 4GB,,Silver,14.167 ns,17,
Mushkin Silverline 8 GB,https://pcpartpicker.com/product/ML3gXL/mushkin-silverline-8-gb-2-x-4-gb-ddr4-2400-cl17-memory-msl4u240hf4gx2,https://cdna.pcpartpicker.com/static/forever/images/product/291f88d62eac756cdcc0bbe6dd750e53.256p.jpg,DDR4-2400,2 x 4GB,,Silver,14.167 ns,17,
Mushkin Silverline 32 GB,https://pcpartpicker.com/product/CG92FT/mushkin-silverline-32-gb-4-x-8-gb-ddr4-2400-cl17-memory-msl4u240hf8gx4,https://cdna.pcpartpicker.com/static/forever/images/product/0743bcf70e7cfd12585366c885b88626.256p.jpg,DDR4-2400,4 x 8GB,,Silver,14.167 ns,17,
Mushkin Silverline 16 GB,https://pcpartpicker.com/product/cJcG3C/mushkin-silverline-16-gb-1-x-16-gb-ddr4-2666-cl19-memory-msl4u266kf16g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2666,1 x 16GB,,Silver,14.254 ns,19,
Mushkin Silverline 4 GB,https://pcpartpicker.com/product/s9kWGX/mushkin-silverline-4-gb-1-x-4-gb-ddr4-2666-cl19-memory-msl4u266kf4g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2666,1 x 4GB,,Silver,14.254 ns,19,
Mushkin Silverline 8 GB,https://pcpartpicker.com/product/dKvdnQ/mushkin-silverline-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-msl4u266kf8g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-2666,1 x 8GB,,Silver,14.254 ns,19,
Mushkin Silverline 32 GB,https://pcpartpicker.com/product/J6JgXL/mushkin-silverline-32-gb-2-x-16-gb-ddr4-3200-cl22-memory-msl4u320nf16gx2,https://cdna.pcpartpicker.com/static/forever/images/product/dbda37cfeae8c0aeadfd7a04e6751620.256p.jpg,DDR4-3200,2 x 16GB,,Silver,13.75 ns,22,
Mushkin Silverline 32 GB,https://pcpartpicker.com/product/XjddnQ/mushkin-silverline-32-gb-1-x-32-gb-ddr4-3200-cl22-memory-msl4u320nf32g,https://cdna.pcpartpicker.com/static/forever/images/product/2cd3531f0c5c0b2b2c778636be56fd23.256p.jpg,DDR4-3200,1 x 32GB,,Silver,13.75 ns,22,
